spinn_enabled_solution_u,spinn_enabled_dynamical_F,solution_u_subnet_args_output_dim,solution_u_subnet_args_layers_num,solution_u_subnet_args_hidden_dim,solution_u_subnet_args_dropout,solution_u_subnet_args_activation,dynamical_F_args_layers_num,dynamical_F_args_hidden_dim,dynamical_F_args_dropout,dynamical_F_args_activation,model_id,num_params,MAE,MAPE,RMSE,batch,dynamical_F_subnet_args_output_dim,dynamical_F_subnet_args_layers_num,dynamical_F_subnet_args_hidden_dim,dynamical_F_subnet_args_dropout,dynamical_F_subnet_args_activation,solution_u_args_layers_num,solution_u_args_hidden_dim,solution_u_args_dropout,solution_u_args_activation
True,False,5.0,3.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,155,15479,0.0048155523836612,0.5267364,0.0078237474027151,5-5,,,,,,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,66,26033,0.004199284594506,0.46277046,0.0078648215877788,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,15,34163,0.0045294486917555,0.49699402,0.0079218179672314,5-5,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,68,31388,0.0045576570555567,0.5008656,0.0079507214050926,5-5,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,sin,2.0,60.0,0.0,sin,7,17708,0.004356492310762405,0.4793017506599426,0.008050974385010057,5-5,,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,119,5399,0.0049988753162324,0.54598415,0.0080695865577007,5-5,,,,,,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,69,48188,0.0045521399006247,0.49996442,0.0080863767822181,5-5,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,10,29732,0.004386915825307369,0.4825170040130615,0.00808996745565952,5-5,15.0,2.0,23.0,0.0,sin,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,27,76931,0.0046320324763655,0.50781864,0.0080955596685065,5-5,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,71,49868,0.0046640574000775,0.51205564,0.0080996448458519,5-5,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,41,22412,0.0045487028546631,0.49942312,0.0081214591223244,5-5,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,39,17057,0.0045956592075526,0.50489485,0.0081313196049593,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,38,12017,0.0046610604040324,0.51069206,0.0081430121354128,5-5,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,42,39212,0.0044585773721337,0.49160308,0.0082019535254267,5-5,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,sin,,,,,15,38291,0.004655356053262949,0.5104526281356812,0.008216604655692157,5-5,15.0,3.0,23.0,0.0,sin,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,67,22988,0.004711827263236,0.5171915,0.00823514686371,5-5,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,131,13208,0.0044015329331159,0.48497003,0.0082382695323233,5-5,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,sin,,,,,12,50156,0.004549408797174692,0.49943095445632935,0.00824324039258484,5-5,10.0,3.0,15.0,0.0,sin,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,54,87692,0.0044427160173654,0.48881826,0.0082433613157697,5-5,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,77,50156,0.0044881482608616,0.49504596,0.008258757029378,5-5,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,17,35843,0.005392141174525,0.587726,0.0082741478389006,5-5,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,57,16649,0.0051825447008013,0.56441754,0.0082779748095154,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,sin,,,,,6,68636,0.004552331753075123,0.5003534555435181,0.008287905864848321,5-5,15.0,3.0,23.0,0.0,sin,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,4,49052,0.0052877855487167835,0.577055037021637,0.00833065996410413,5-5,15.0,3.0,23.0,0.0,sin,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,30,12977,0.0053184530697762,0.58027226,0.0083718609346236,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,14,17363,0.005131562706083,0.56087035,0.0084054930431007,5-5,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,81,107276,0.0045423358678817,0.4993123,0.0084159302608116,5-5,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,59,22004,0.0051795584149658,0.56547177,0.0084297563923302,5-5,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,11,87692,0.004880387336015701,0.5335376262664795,0.008430716567393538,5-5,15.0,5.0,23.0,0.0,sin,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,70,30548,0.0050986902788281,0.55779105,0.0084796086852719,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,52,29732,0.0044481582008302,0.49081212,0.0084887476072722,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,51,47372,0.0048797721974551,0.5345079,0.0084963576506045,5-5,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,53,49052,0.0047367750667035,0.52034605,0.0085175463132815,5-5,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,103,5468,0.0048700468614697,0.5344276,0.0085212635453861,5-5,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,56,11609,0.0053851446136832,0.5873731,0.0085699803906114,5-5,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,78,66956,0.0044233724474906,0.48844916,0.0085846433255053,5-5,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,49,22172,0.0049893320538103,0.54554445,0.008602509839651,5-5,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,sin,,,,,9,66956,0.00476802559569478,0.5232893228530884,0.008608763487416732,5-5,10.0,5.0,15.0,0.0,sin,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,1,47372,0.004764254670590162,0.5231907367706299,0.00862983171808982,5-5,10.0,5.0,15.0,0.0,sin,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,21,14456,0.0046201995573937,0.50762904,0.0086326628620515,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,65,20993,0.0048511018976569,0.532657,0.0086372808140787,5-5,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,137,4279,0.0052810627967119,0.5764659,0.0086522165294759,5-5,,,,,,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,43,21572,0.0048974603414535,0.5381055,0.0086998932065621,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,11,6968,0.0053787785582244,0.5879632,0.0087064483788104,5-5,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,64,18473,0.0047935689799487,0.52612996,0.0087093151851359,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,20,20177,0.004579414147883654,0.5043835639953613,0.008720024564797618,5-5,5.0,3.0,8.0,0.0,sin,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,120,7847,0.0052755367942154,0.5749414,0.008733153088539,5-5,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,sin,,,,,3,49316,0.005105158314108849,0.5618880987167358,0.008745793121313494,5-5,15.0,2.0,23.0,0.0,sin,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,20,9416,0.0048755817115306,0.5341636,0.0087479097314223,5-5,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,48,25217,0.0046256841160357,0.51059526,0.008760913834226,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,96,16968,0.004702195059508,0.51745903,0.0087663855498173,5-5,,,,,,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,45,79532,0.0057392991147935,0.625401,0.0087922391846191,5-5,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,159,28688,0.0053440453484654,0.58086866,0.0087934696552326,5-5,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,135,40952,0.0050545767880976,0.5525203,0.0087955479072398,5-5,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,sin,,,,,19,9416,0.004924521315842867,0.5398545265197754,0.008803228710484992,5-5,5.0,3.0,8.0,0.0,sin,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,152,22704,0.0047484328970313,0.52298146,0.0088197467220626,5-5,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,47,20177,0.0057307644747197,0.62290883,0.0088223053836496,5-5,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,79,49316,0.0047592050395905,0.52372503,0.0088282327380347,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,63,79124,0.0056208195164799,0.6113398,0.0088333633488629,5-5,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,22,11411,0.0052889394573867,0.57600003,0.0088501112214346,5-5,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,46,17657,0.0051270266994833,0.55901366,0.008857363562802,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,sin,,,,,2,107276,0.005560120567679405,0.6072839498519897,0.008882538351282922,5-5,15.0,5.0,23.0,0.0,sin,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,129,10607,0.0049110362306237,0.53923154,0.0088866572129036,5-5,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,148,9648,0.0051173577085137,0.5594785,0.0089039209982155,5-5,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,80,68636,0.0045180073939263,0.49892306,0.0089044398818023,5-5,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,134,22184,0.0053279185667634,0.5843132,0.0089407145690739,5-5,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,121,6368,0.0053612138144671,0.5840682,0.0089434468935074,5-5,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,55,9089,0.0056485147215425,0.6120186,0.0090054927910367,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,50,30572,0.0052845906466245,0.5767658,0.0090119657530426,5-5,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,146,8679,0.0058157071471214,0.6289423,0.0090439569731973,5-5,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,sin,,,,,8,14456,0.0050465818494558334,0.5534220337867737,0.00908500567561237,5-5,5.0,5.0,8.0,0.0,sin,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,33,35132,0.0054667312651872,0.5935078,0.0091083320594756,5-5,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,105,17708,0.0050865793600678,0.55739707,0.0091148956314864,5-5,,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,35,36812,0.0060177161358296,0.6517894,0.0091759821015494,5-5,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,84,5467,0.0051702596247196,0.56636953,0.009187845858894,5-5,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,16,16523,0.0052345260046422,0.5740993,0.0091937769428939,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,75,44801,0.0049505680799484,0.5441008,0.0092068431733733,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,12,12008,0.0060299574397504,0.65335494,0.0092160922776661,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,145,7455,0.0063655045814812,0.6894254,0.009234740760088,5-5,,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,101,4499,0.0051629021763801,0.5685322,0.0092628551741083,5-5,,,,,,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,3,10784,0.0063990289345383,0.68907577,0.0092792199301906,5-5,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,100,3275,0.0058695641346275,0.64308375,0.0093775117043966,5-5,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,99,36552,0.0050652441568672,0.5568592,0.0094183956186559,5-5,,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,28,5417,0.0054555856622755,0.59826106,0.0094363104593797,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,95,8808,0.0057052304036915,0.6194557,0.0095074834190447,5-5,,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,161,29504,0.0056957057677209,0.6207393,0.0095263145647936,5-5,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,62,40484,0.0062698009423911,0.6796578,0.0095323033488498,5-5,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,32,18332,0.0060886377468705,0.66224074,0.0095495176588634,5-5,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,156,17927,0.0054385806433856,0.59502393,0.0095628175958842,5-5,,,,,,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,37,9497,0.005424462724477,0.5972756,0.0095644091808543,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,102,6947,0.005741745699197,0.62606776,0.0096480473785063,5-5,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,126,38192,0.0056661339476704,0.61828524,0.0096949219530636,5-5,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,147,11127,0.0055163162760436,0.60314685,0.0097199118865154,5-5,,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,125,19424,0.0064400779083371,0.69829714,0.009733475351001,5-5,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,17,30572,0.005400324705988169,0.5943095684051514,0.009736845704347321,5-5,10.0,3.0,15.0,0.0,sin,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,149,13728,0.0059324637986719,0.6439723,0.0097519943358484,5-5,,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,124,10040,0.0060019837692379,0.6524434,0.0097578580338098,5-5,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,19,6896,0.0061422251164913,0.6633219,0.0097992055180669,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,128,8159,0.0064324485138058,0.69538575,0.0098515921377387,5-5,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,130,9128,0.0061344797722995,0.66401863,0.0098646798977535,5-5,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,61,21164,0.0064321407116949,0.6980091,0.0099140602368315,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,24,36611,0.005884425714612,0.6400601,0.0099287032623041,5-5,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,91,2535,0.0064102583564817,0.6941014,0.0099583313258017,5-5,,,,,,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,1,3224,0.0065210149623453,0.70641667,0.009960093108903,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,106,9140,0.0059250202029943,0.6497074,0.0099635540339944,5-5,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,73,37241,0.0058367466554045,0.6384501,0.00997951890712,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,109,2215,0.0059121390804648,0.64299405,0.0100042572216862,5-5,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,153,41472,0.0058834259398281,0.6422643,0.010005133563102,5-5,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,150,21888,0.0059796073473989,0.6514583,0.0100291227791746,5-5,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,18,74483,0.0064676734618842,0.69863665,0.0100337343395557,5-5,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,97,8400,0.0059826299548149,0.65277874,0.0100459923933333,5-5,,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,34,17492,0.0061559830792248,0.66874677,0.0101019143882383,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,5,25217,0.0049896929413080215,0.5522379279136658,0.010119457899151153,5-5,5.0,5.0,8.0,0.0,sin,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,141,17488,0.0054511628113687,0.5998494,0.0101299952075845,5-5,,,,,,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,8,34619,0.0064310948364436,0.69421864,0.0101926244631641,5-5,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,92,3759,0.0062413001433014,0.6805992,0.0102373724994962,5-5,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,94,4728,0.006345784291625,0.6916709,0.010312035887811,5-5,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,162,48272,0.0062471670098602,0.68085015,0.0103249053824398,5-5,,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,107,18524,0.0066151348873972,0.7214588,0.0103444201586455,5-5,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,86,8068,0.006700771395117,0.72981685,0.010366132919415,5-5,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,158,20528,0.0065215653739869,0.7108501,0.0105085195933642,5-5,,,,,,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,4,7739,0.0069904057309031,0.7566753,0.0105304066801622,5-5,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,98,17784,0.0070187207311391,0.76319927,0.0105525710588187,5-5,,,,,,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,7,15299,0.0075462297536432,0.8130785,0.010575738211773,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,40,14012,0.0064401514828205,0.7067851,0.0105992775921886,5-5,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,139,5248,0.006894911173731,0.74684554,0.0106223661683227,5-5,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,25,18971,0.0064588454551994,0.7065332,0.0107279837375749,5-5,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,117,36232,0.0067131160758435,0.7299729,0.0107374980292405,5-5,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,113,8488,0.0076957065612077,0.83479136,0.0107398579249767,5-5,,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,29,7937,0.0070466641336679,0.763705,0.0107659975518236,5-5,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,116,17464,0.0069242971949279,0.75215584,0.0107793780561988,5-5,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,26,38291,0.0063589797355234,0.6948804,0.0107936237277463,5-5,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,88,7660,0.0071135275065898,0.7757831,0.0108128473813576,5-5,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,85,3988,0.0067438804544508,0.73582757,0.0108195245183459,5-5,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,93,6207,0.0071320850402116,0.7723401,0.0108639617943886,5-5,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,76,41756,0.0069771753624081,0.7627745,0.0108819145673765,5-5,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,13,8963,0.0071017001755535,0.77721786,0.0109095826755811,5-5,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,110,3439,0.0070702834054827,0.7695136,0.0109238776830005,5-5,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,132,21368,0.0069621186703443,0.7567418,0.0109896330365973,5-5,,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,82,1795,0.0070694549940526,0.7694116,0.0109949922174013,5-5,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,104,9548,0.0069546969607472,0.7573125,0.0109967804566437,5-5,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,23,19811,0.0069872722961008,0.75862086,0.0110179885340186,5-5,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,160,20120,0.007376009132713,0.7987026,0.0110212235457061,5-5,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,10,4448,0.0068931649439036,0.7560462,0.0110223289565535,5-5,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,140,9328,0.0070000160485506,0.7647613,0.0110472816127055,5-5,,,,,,,,,
False,True,,,,,,,,,,187,15386,0.0072645987384021,0.7864613,0.0110756461987055,5-5,15.0,2.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,90,35812,0.0071200137026607,0.7737514,0.0111071217767463,5-5,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,144,37072,0.0072466558776795,0.78535545,0.0111222325107277,5-5,,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,133,12800,0.0073252231813967,0.7969167,0.011150544772216,5-5,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,108,37292,0.0069427625276148,0.7552557,0.0111893784567045,5-5,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,157,16448,0.0075006857514381,0.8164616,0.0112023760226092,5-5,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,87,16228,0.0070803225971758,0.7693937,0.0112509915726995,5-5,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,122,10448,0.0071382923051714,0.7785904,0.0112573707017453,5-5,,,,,,,,,
